anime_id,anime_title_romaji,anime_title_english,anime_title_native,anime_title_userPreferred,isAdult,type,seasonInt,genres,popularity,meanScore,averageScore,episodes,favourites
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,"I Couldn’t Become a Hero, So I Reluctantly Decided to Get a Job.",勇者になれなかった俺はしぶしぶ就職を決意しました。,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,False,ANIME,134.0,"['Comedy', 'Ecchi', 'Fantasy', 'Romance']",45905,64.0,64.0,12.0,303
19291,Pocket Monsters XY,Pokémon the Series: XY,ポケットモンスターXY,Pocket Monsters XY,False,ANIME,134.0,"['Adventure', 'Comedy', 'Fantasy']",28388,72.0,72.0,93.0,441
19951,HUNTERxHUNTER: THE LAST MISSION,Hunter x Hunter: The Last Mission,劇場版 HUNTERxHUNTER THE LAST MISSION,HUNTERxHUNTER: THE LAST MISSION,False,ANIME,141.0,"['Action', 'Adventure', 'Fantasy']",33047,70.0,70.0,1.0,218
20033,Miss Monochrome - The Animation,Miss Monochrome - The Animation,ミス・モノクローム -The Animation-,Miss Monochrome - The Animation,False,ANIME,134.0,"['Music', 'Slice of Life']",9586,60.0,60.0,13.0,24
20644,Pocket Monsters XY: Hakai no Mayu to Diancie,Pokémon the Movie: Diancie and the Cocoon of Destruction,ポケットモンスターXY 破壊の繭とディアンシー,Pocket Monsters XY: Hakai no Mayu to Diancie,False,ANIME,143.0,[],9976,63.0,63.0,1.0,58
20908,Hana to Alice Satsujin Jiken,The Case of Hana & Alice,花とアリス 殺人事件,Hana to Alice Satsujin Jiken,False,ANIME,151.0,"['Drama', 'Mystery', 'Slice of Life']",9554,71.0,70.0,1.0,149
21140,Taifuu no Noruda,Typhoon Noruda,台風のノルダ,Taifuu no Noruda,False,ANIME,152.0,"['Drama', 'Sci-Fi', 'Supernatural']",8040,58.0,58.0,1.0,31
21213,Haruchika: Haruta to Chika wa Seishun Suru,Haruchika - Haruta & Chika,ハルチカ～ハルタとチカは青春する～,Haruchika: Haruta to Chika wa Seishun Suru,False,ANIME,161.0,"['Music', 'Mystery', 'Romance', 'Slice of Life']",16570,58.0,58.0,12.0,60
21296,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,I've Always Liked You,ずっと前から好きでした。～告白実行委員会～,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,False,ANIME,162.0,"['Drama', 'Romance', 'Slice of Life']",42935,70.0,70.0,1.0,451
21356,Pocket Monsters XY&Z,Pokémon the Series: XYZ,ポケットモンスター XY&Z,Pocket Monsters XY&Z,False,ANIME,154.0,"['Action', 'Adventure', 'Comedy', 'Fantasy']",21792,75.0,75.0,47.0,568
98217,Sanrio Danshi,SANRIO BOYS,サンリオ男子,Sanrio Danshi,False,ANIME,181.0,"['Drama', 'Slice of Life']",14494,65.0,65.0,12.0,203
100268,Natsume Yuujinchou: Utsusemi ni Musubu,Natsume's Book of Friends the Movie: Ephemeral Bond,劇場版 夏目友人帳 ～うつせみに結ぶ～,Natsume Yuujinchou: Utsusemi ni Musubu,False,ANIME,183.0,"['Drama', 'Fantasy', 'Slice of Life', 'Supernatural']",10299,82.0,82.0,1.0,129
101103,Wo Shi Jiang Xiaobai: Shijie Shang de Lingyi Ge Wo,,我是江小白：世界上的另一个我,Wo Shi Jiang Xiaobai: Shijie Shang de Lingyi Ge Wo,False,ANIME,,"['Drama', 'Romance', 'Slice of Life']",1412,67.0,64.0,12.0,7
102649,PSYCHO-PASS Sinners of the System Case 1: Tsumi to Batsu,,PSYCHO-PASS サイコパス Sinners of the System Case.1 - 罪と罰,PSYCHO-PASS Sinners of the System Case 1: Tsumi to Batsu,False,ANIME,191.0,"['Action', 'Psychological', 'Sci-Fi', 'Thriller']",20184,70.0,70.0,1.0,123
104052,Hoshiai no Sora,Stars Align,星合の空,Hoshiai no Sora,False,ANIME,194.0,"['Drama', 'Slice of Life', 'Sports']",52968,76.0,76.0,12.0,1700
104073,"Sono Toki, Kanojo wa.",,その時、カノジョは。,"Sono Toki, Kanojo wa.",False,ANIME,184.0,"['Drama', 'Romance', 'Slice of Life']",3334,50.0,49.0,12.0,11
104936,Boku no Tonari ni Ankoku Hakaishin ga Imasu.,A Destructive God Sits Next to Me,ぼくのとなりに暗黒破壊神がいます。,Boku no Tonari ni Ankoku Hakaishin ga Imasu.,False,ANIME,201.0,"['Comedy', 'Slice of Life']",13955,62.0,62.0,12.0,226
105018,"Kimi to, Nami ni Noretara",Ride Your Wave,きみと、波にのれたら,"Kimi to, Nami ni Noretara",False,ANIME,192.0,"['Drama', 'Fantasy', 'Romance']",53890,76.0,75.0,1.0,1314
111733,Another World,Another World,アナザー・ワールド,Another World,False,ANIME,193.0,['Sci-Fi'],7885,69.0,68.0,3.0,86
111951,Housekishou Richard-shi no Nazo Kantei,The Case Files of Jeweler Richard,宝石商リチャード氏の謎鑑定,Housekishou Richard-shi no Nazo Kantei,False,ANIME,201.0,"['Drama', 'Mystery', 'Slice of Life']",14303,68.0,68.0,12.0,203
117696,Tenchi Souzou Design-bu,Heaven’s Design Team,天地創造デザイン部,Tenchi Souzou Design-bu,False,ANIME,211.0,"['Comedy', 'Fantasy', 'Slice of Life']",16791,69.0,68.0,12.0,232
119941,Noragami Aragoto OVA,,ノラガミ OAD,Noragami Aragoto OVA,False,ANIME,154.0,"['Action', 'Adventure', 'Comedy', 'Slice of Life', 'Supernatural']",24967,76.0,76.0,2.0,221
45,Rurouni Kenshin: Meiji Kenkaku Romantan,Rurouni Kenshin,るろうに剣心 -明治剣客浪漫譚-,Rurouni Kenshin: Meiji Kenkaku Romantan,False,ANIME,961.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance']",54938,79.0,79.0,94.0,1650
76,Mahou Shoujo Lyrical Nanoha,Magical Girl Lyrical Nanoha,魔法少女リリカルなのは,Mahou Shoujo Lyrical Nanoha,False,ANIME,44.0,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Mahou Shoujo']",17416,71.0,71.0,13.0,224
77,Mahou Shoujo Lyrical Nanoha A's,Magical Girl Lyrical Nanoha A's,魔法少女リリカルなのは エース,Mahou Shoujo Lyrical Nanoha A's,False,ANIME,54.0,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Mahou Shoujo']",10335,78.0,78.0,13.0,210
256,Hoshi no Koe,Voices of a Distant Star,ほしのこえ,Hoshi no Koe,False,ANIME,21.0,"['Drama', 'Mecha', 'Romance', 'Sci-Fi']",23631,64.0,64.0,1.0,126
329,Planetes,Planetes,プラネテス,Planetes,False,ANIME,34.0,"['Drama', 'Romance', 'Sci-Fi', 'Slice of Life']",37392,80.0,80.0,26.0,829
405,BLOOD THE LAST VAMPIRE,Blood: The Last Vampire,BLOOD THE LAST VAMPIRE,BLOOD THE LAST VAMPIRE,False,ANIME,4.0,"['Horror', 'Supernatural']",12827,65.0,65.0,1.0,107
489,Kamichu!,Kamichu!,かみちゅ!,Kamichu!,False,ANIME,53.0,"['Comedy', 'Slice of Life', 'Supernatural']",11136,70.0,69.0,12.0,92
949,Top wo Nerae! GunBuster,Gunbuster,トップをねらえ! GunBuster,Top wo Nerae! GunBuster,False,ANIME,884.0,"['Action', 'Comedy', 'Drama', 'Mecha', 'Sci-Fi']",27098,77.0,77.0,6.0,1203
1002,Top wo Nerae 2! DIEBUSTER,Gunbuster 2: Diebuster,トップをねらえ2！DIEBUSTER,Top wo Nerae 2! DIEBUSTER,False,ANIME,44.0,"['Action', 'Comedy', 'Mecha', 'Sci-Fi']",15960,74.0,74.0,6.0,361
1454,Kemonozume,,ケモノヅメ,Kemonozume,False,ANIME,63.0,"['Action', 'Horror', 'Romance', 'Supernatural']",12792,70.0,69.0,13.0,127
4107,Tengen Toppa Gurren Lagann: Gurren-hen,Gurren Lagann The Movie: Childhood's End,天元突破グレンラガン 紅蓮篇,Tengen Toppa Gurren Lagann: Gurren-hen,False,ANIME,84.0,"['Action', 'Comedy', 'Mecha']",25389,79.0,78.0,1.0,262
4565,Tengen Toppa Gurren Lagann: Lagann-hen,Gurren Lagann The Movie: The Lights in the Sky are Stars,天元突破グレンラガン 螺巌篇,Tengen Toppa Gurren Lagann: Lagann-hen,False,ANIME,92.0,"['Action', 'Mecha', 'Sci-Fi']",29295,84.0,84.0,1.0,564
4772,ARIA The ORIGINATION: Sono Choppiri Himitsu no Basho ni...,ARIA The ORIGINATION: That Little Secret Place...,ARIA The ORIGINATION「そのちょっぴり秘密の場所に…」,ARIA The ORIGINATION: Sono Choppiri Himitsu no Basho ni...,False,ANIME,83.0,"['Comedy', 'Fantasy', 'Sci-Fi', 'Slice of Life']",5000,78.0,77.0,1.0,18
4789,ef: A Tale of Melodies.,ef ~ A Tale of Melodies,ef - a tale of melodies.,ef: A Tale of Melodies.,False,ANIME,84.0,"['Drama', 'Mystery', 'Psychological', 'Romance', 'Supernatural']",21449,78.0,77.0,12.0,297
4872,Goku Sayonara Zetsubou Sensei,,獄・さよなら絶望先生,Goku Sayonara Zetsubou Sensei,False,ANIME,84.0,['Comedy'],11297,76.0,76.0,3.0,53
5141,Taishou Yakyuu Musume.,Taisho Baseball Girls,大正野球娘。,Taishou Yakyuu Musume.,False,ANIME,93.0,"['Comedy', 'Slice of Life', 'Sports']",4271,70.0,69.0,12.0,21
5177,Denpa Teki na Kanojo,Electromagnetic Girlfriend,電波的な彼女,Denpa Teki na Kanojo,False,ANIME,91.0,"['Horror', 'Mystery', 'Thriller']",24532,71.0,71.0,2.0,205
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,Spice and Wolf II: Wolf and the Amber Melancholy,狼と香辛料II 狼と琥珀色の憂鬱,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,False,ANIME,92.0,"['Adventure', 'Fantasy', 'Romance']",27604,77.0,76.0,1.0,213
6377,Zan Sayonara Zetsubou Sensei,,懺・さよなら絶望先生,Zan Sayonara Zetsubou Sensei,False,ANIME,93.0,['Comedy'],17311,77.0,77.0,13.0,130
6802,So Ra No Wo To,Sound of the Sky,ソ・ラ・ノ・ヲ・ト,So Ra No Wo To,False,ANIME,101.0,"['Comedy', 'Music', 'Sci-Fi', 'Slice of Life']",31534,74.0,74.0,12.0,591
7044,Zan Sayonara Zetsubou Sensei Bangaichi,,懺さよなら絶望先生 番外地,Zan Sayonara Zetsubou Sensei Bangaichi,False,ANIME,94.0,['Comedy'],7730,76.0,75.0,2.0,31
7062,Hidamari Sketch x ☆☆☆,Hidamari Sketch x Hoshimittsu,ひだまりスケッチ x ☆☆☆,Hidamari Sketch x ☆☆☆,False,ANIME,101.0,"['Comedy', 'Slice of Life']",6184,79.0,78.0,12.0,76
8187,Fumiko no Kokuhaku,Fumiko's Confession,フミコの告白,Fumiko no Kokuhaku,False,ANIME,94.0,['Comedy'],6450,62.0,62.0,1.0,20
8197,So Ra No Wo To Specials,Sound of the Sky Specials,ソ・ラ・ノ・ヲ・ト,So Ra No Wo To Specials,False,ANIME,103.0,"['Music', 'Sci-Fi', 'Slice of Life']",6577,74.0,73.0,2.0,21
8857,Nichijou no 0-wa,Nichijou - My Ordinary Life: Episode 0,日常の0話,Nichijou no 0-wa,False,ANIME,112.0,"['Comedy', 'Slice of Life']",17913,72.0,72.0,1.0,75
9055,Tamayura,Tamayura OVA,たまゆら,Tamayura,False,ANIME,104.0,"['Comedy', 'Slice of Life']",10655,70.0,69.0,4.0,74
9213,Kowarekake no Orgel,,こわれかけのオルゴール,Kowarekake no Orgel,False,ANIME,101.0,"['Drama', 'Music', 'Sci-Fi', 'Slice of Life']",6062,69.0,68.0,1.0,14
9563,Hidamari Sketch x ☆☆☆ Specials,Hidamari Sketch x Hoshimittsu Specials,ひだまりスケッチ × ☆☆☆,Hidamari Sketch x ☆☆☆ Specials,False,ANIME,104.0,"['Comedy', 'Slice of Life']",3877,78.0,77.0,2.0,14
9734,K-ON!!: Keikaku!,K-ON! Season 2: Plan!,けいおん!! 計画!,K-ON!!: Keikaku!,False,ANIME,112.0,"['Comedy', 'Music', 'Slice of Life']",26226,77.0,77.0,1.0,196
10232,Tamayura: Hitotose,Tamayura: Hitotose,たまゆら～hitotose～,Tamayura: Hitotose,False,ANIME,114.0,"['Comedy', 'Slice of Life']",9402,72.0,71.0,12.0,89
10257,Pretty Rhythm: Aurora Dream,,プリティーリズム オーロラドリーム,Pretty Rhythm: Aurora Dream,False,ANIME,112.0,"['Music', 'Sports']",3850,71.0,70.0,51.0,84
10448,Rain Town,,,Rain Town,False,ANIME,112.0,['Drama'],5795,68.0,67.0,1.0,33
11237,Hidamari Sketch x SP,Hidamari Sketch x SP,ひだまりスケッチ×SP,Hidamari Sketch x SP,False,ANIME,114.0,"['Comedy', 'Slice of Life']",4044,77.0,76.0,2.0,16
11239,Hidamari Sketch x Honeycomb,Hidamari Sketch x Honeycomb,ひだまりスケッチ×ハニカム,Hidamari Sketch x Honeycomb,False,ANIME,124.0,"['Comedy', 'Slice of Life']",5894,80.0,79.0,12.0,122
12119,Natsuiro Kiseki,,夏色キセキ,Natsuiro Kiseki,False,ANIME,122.0,"['Adventure', 'Comedy', 'Slice of Life', 'Supernatural']",8471,66.0,65.0,12.0,38
12149,AKB0048,AKB0048,AKB0048,AKB0048,False,ANIME,122.0,"['Drama', 'Mecha', 'Music', 'Sci-Fi']",10383,69.0,69.0,13.0,122
13403,Inu x Boku SS Special,Inu X Boku Secret Service Special,妖狐×僕SS,Inu x Boku SS Special,False,ANIME,124.0,"['Comedy', 'Mystery', 'Supernatural']",13598,72.0,72.0,1.0,69
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,,ひだまりスケッチ 沙英ヒロ 卒業編,Hidamari Sketch: Sae Hiro Sotsugyou-hen,False,ANIME,134.0,"['Comedy', 'Slice of Life']",3744,81.0,80.0,2.0,45
18495,Kitakubu Katsudou Kiroku,Chronicles of the Going Home Club,帰宅部活動記録,Kitakubu Katsudou Kiroku,False,ANIME,133.0,"['Comedy', 'Slice of Life']",10041,63.0,63.0,12.0,47
19799,Robot Girls Z,,ロボットガールズＺ,Robot Girls Z,False,ANIME,141.0,"['Action', 'Comedy', 'Mecha']",5308,63.0,63.0,3.0,23
20501,Harmonie,,アルモニ,Harmonie,False,ANIME,141.0,"['Drama', 'Fantasy', 'Psychological', 'Supernatural']",11094,69.0,69.0,1.0,48
20512,"Wake Up, Girls! Shichinin no Idol","Wake Up, Girls! The Movie","Wake Up, Girls! 七人のアイドル","Wake Up, Girls! Shichinin no Idol",False,ANIME,141.0,"['Music', 'Slice of Life']",5886,69.0,68.0,1.0,23
20516,Go! Go! 575,,ゴ～！ゴ～！ご～しちご～,Go! Go! 575,False,ANIME,141.0,"['Music', 'Slice of Life']",2954,53.0,53.0,4.0,3
20554,Love Live! School idol project OVA,,ラブライブ! School idol project OVA,Love Live! School idol project OVA,False,ANIME,134.0,"['Music', 'Slice of Life']",11551,65.0,65.0,1.0,54
20567,GJ-bu@,,GJ部@,GJ-bu@,False,ANIME,142.0,"['Comedy', 'Slice of Life']",7769,71.0,70.0,1.0,34
20616,Wonder Momo,Wonder Momo,ワンダーモモ,Wonder Momo,False,ANIME,141.0,"['Action', 'Mahou Shoujo', 'Sci-Fi']",1922,30.0,30.0,5.0,2
20633,Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,Engaged to the Unidentified: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,未確認で進行形 「見て。あれが私たちの泊まっている旅館よ。」,Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,False,ANIME,141.0,"['Comedy', 'Romance', 'Slice of Life']",9290,69.0,68.0,1.0,45
20759,Gatchaman Crowds: Embrace,,,Gatchaman Crowds: Embrace,False,ANIME,141.0,"['Adventure', 'Sci-Fi']",4192,72.0,71.0,1.0,13
20760,Gintama: Yorinuki Gintama-san on Theater 2D,,銀魂 よりぬき銀魂さんオンシアター2D,Gintama: Yorinuki Gintama-san on Theater 2D,False,ANIME,123.0,"['Action', 'Comedy', 'Drama', 'Sci-Fi']",6443,81.0,80.0,2.0,53
80,Kidou Senshi Gundam,Mobile Suit Gundam,機動戦士ガンダム,Kidou Senshi Gundam,False,ANIME,792.0,"['Drama', 'Mecha', 'Sci-Fi']",22417,75.0,75.0,43.0,679
82,Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,Mobile Suit Gundam 0080: War in the Pocket,機動戦士ガンダム 0080 ポケットの中の戦争,Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,False,ANIME,892.0,"['Adventure', 'Drama', 'Mecha', 'Sci-Fi']",11401,79.0,78.0,6.0,618
182,Tenkuu no Escaflowne,Vision of Escaflowne,天空のエスカフローネ,Tenkuu no Escaflowne,False,ANIME,962.0,"['Adventure', 'Fantasy', 'Mecha', 'Romance']",21085,73.0,72.0,26.0,400
290,Seikai no Monshou,Crest of the Stars,星界の紋章,Seikai no Monshou,False,ANIME,991.0,"['Action', 'Romance', 'Sci-Fi']",9297,73.0,72.0,13.0,93
400,Seihou Bukyou Outlaw Star,Outlaw Star,星方武侠アウトロースター,Seihou Bukyou Outlaw Star,False,ANIME,981.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",20324,74.0,74.0,24.0,361
567,The Big O,The Big O,THEビッグオー,The Big O,False,ANIME,994.0,"['Action', 'Mecha', 'Mystery', 'Psychological', 'Sci-Fi']",14798,73.0,73.0,13.0,316
1965,sola,,sola,sola,False,ANIME,72.0,"['Drama', 'Romance', 'Slice of Life', 'Supernatural']",11891,67.0,67.0,13.0,62
2321,Giant Robo THE ANIMATION: Chikyuu ga Seishi Suru Hi,Giant Robo the Animation: The Day the Earth Stood Still,ジャイアントロボ THE ANIMATION 地球が静止する日,Giant Robo THE ANIMATION: Chikyuu ga Seishi Suru Hi,False,ANIME,923.0,"['Action', 'Mecha', 'Sci-Fi']",6395,76.0,75.0,7.0,248
2369,Rental Magica,Rental Magica,レンタルマギカ,Rental Magica,False,ANIME,74.0,"['Fantasy', 'Mystery', 'Supernatural']",6642,65.0,65.0,24.0,24
2899,Higurashi no Naku Koro ni: Nekogoroshi-hen,,ひぐらしのなく頃に 猫殺し編,Higurashi no Naku Koro ni: Nekogoroshi-hen,False,ANIME,73.0,"['Comedy', 'Mystery']",11822,68.0,68.0,1.0,56
3174,sola Specials,,sola,sola Specials,False,ANIME,74.0,"['Comedy', 'Romance', 'Slice of Life', 'Supernatural']",2144,65.0,64.0,2.0,6
3420,Shigofumi,Shigofumi,シゴフミ,Shigofumi,False,ANIME,81.0,"['Drama', 'Fantasy', 'Psychological', 'Supernatural', 'Thriller']",14469,71.0,71.0,12.0,98
3449,Kamichu! OVA,Kamichu! OVA,かみちゅ! OVA,Kamichu! OVA,False,ANIME,54.0,"['Comedy', 'Romance', 'Slice of Life', 'Supernatural']",2240,72.0,71.0,4.0,8
4715,Shigofumi: Sorekara,Shigofumi: And Then...,シゴフミ「ソレカラ」,Shigofumi: Sorekara,False,ANIME,84.0,"['Drama', 'Fantasy', 'Psychological', 'Thriller']",3171,70.0,70.0,1.0,7
4985,Mahou Shoujo Lyrical Nanoha: The Movie 1st,Magical Girl Lyrical Nanoha: The Movie 1st,魔法少女リリカルなのは The MOVIE 1st,Mahou Shoujo Lyrical Nanoha: The Movie 1st,False,ANIME,101.0,"['Action', 'Drama', 'Fantasy', 'Mahou Shoujo', 'Sci-Fi']",6080,76.0,76.0,1.0,49
7465,Eve no Jikan Movie,Time of Eve: The Movie,イヴの時間 劇場版,Eve no Jikan Movie,False,ANIME,102.0,"['Sci-Fi', 'Slice of Life']",19951,78.0,78.0,1.0,171
7768,Tantei Opera Milky Holmes,Detective Opera Milky Holmes,探偵オペラ ミルキィホームズ,Tantei Opera Milky Holmes,False,ANIME,104.0,"['Comedy', 'Mystery']",9229,67.0,67.0,12.0,95
9751,Strike Witches Movie,,ストライクウィッチーズ 劇場版,Strike Witches Movie,False,ANIME,122.0,"['Action', 'Ecchi', 'Sci-Fi']",7625,73.0,73.0,1.0,78
9907,Bokura no LIVE Kimi to no LIFE,,僕らのLIVE 君とのLIFE,Bokura no LIVE Kimi to no LIFE,False,ANIME,0.0,[],4789,67.0,66.0,1.0,23
9938,Ikoku Meiro no Croisée,Croisée in a Foreign Labyrinth ~ The Animation,異国迷路のクロワーゼ,Ikoku Meiro no Croisée,False,ANIME,113.0,['Slice of Life'],9321,71.0,71.0,12.0,75
10278,THE IDOLM@STER,The Idol Master,アイドルマスター,THE IDOLM@STER,False,ANIME,113.0,"['Comedy', 'Drama', 'Music', 'Slice of Life']",30611,74.0,74.0,25.0,635
10572,Ro-Kyu-Bu!,Ro-Kyu-Bu ~ Fast Break!,ロウきゅーぶ!,Ro-Kyu-Bu!,False,ANIME,113.0,"['Comedy', 'Ecchi', 'Sports']",14005,64.0,63.0,12.0,64
10737,A-Channel: +A-Channel,,+Aチャンネル,A-Channel: +A-Channel,False,ANIME,112.0,"['Comedy', 'Slice of Life']",3599,67.0,66.0,11.0,8
10804,Ikoku Meiro no Croisée Special,Croisée in a Foreign Labyrinth OVA,異国迷路のクロワーゼ,Ikoku Meiro no Croisée Special,False,ANIME,113.0,['Slice of Life'],1763,71.0,70.0,1.0,4
10923,Tantei Opera Milky Holmes: Summer Special,Detective Opera Milky Holmes: Summer Special,探偵オペラ ミルキィホームズ サマー・スペシャル,Tantei Opera Milky Holmes: Summer Special,False,ANIME,113.0,"['Comedy', 'Mystery']",1946,68.0,67.0,1.0,1
11341,Tantei Opera Milky Holmes Dai 2 Maku,Detective Opera Milky Holmes 2,探偵オペラ ミルキィホームズ 第2幕,Tantei Opera Milky Holmes Dai 2 Maku,False,ANIME,121.0,"['Comedy', 'Mystery']",3974,71.0,71.0,12.0,41
11531,UN-GO episode:0 Inga-ron,UN-GO MOVIE,UN-GO episode:0 因果論,UN-GO episode:0 Inga-ron,False,ANIME,114.0,"['Mystery', 'Supernatural']",6065,73.0,72.0,1.0,20
11889,The Idolm@ster: 765 Pro to Iu Monogatari,,アイドルマスター 765プロという物語,The Idolm@ster: 765 Pro to Iu Monogatari,False,ANIME,123.0,"['Comedy', 'Music', 'Slice of Life']",6190,73.0,73.0,1.0,20
13263,Fate/Zero: Onegai! Einzbern Soudanshitsu,Fate/Zero: Please! Einzbern Counseling Room,お願い!アインツベルン相談室,Fate/Zero: Onegai! Einzbern Soudanshitsu,False,ANIME,122.0,['Comedy'],7478,65.0,64.0,6.0,23
14045,Mangirl!,,まんがーる!,Mangirl!,False,ANIME,131.0,"['Comedy', 'Slice of Life']",6768,55.0,55.0,13.0,14
14835,The Idolm@ster: Shiny Festa,,アイドルマスター シャイニーフェスタ,The Idolm@ster: Shiny Festa,False,ANIME,124.0,"['Music', 'Slice of Life']",4921,70.0,69.0,3.0,16
15437,"Kore wa Zombie Desu ka? of the Dead: Hai, Minotake ni Attemasu","Is This a Zombie? Of the Dead: Yes, This Suits Me Just Fine",これはゾンビですか？オブ・ザ・デッ ド はい、身の丈に合ってます,"Kore wa Zombie Desu ka? of the Dead: Hai, Minotake ni Attemasu",False,ANIME,124.0,"['Action', 'Comedy', 'Ecchi', 'Supernatural']",15711,71.0,71.0,1.0,73
15989,Saki: Achiga-hen - episode of side-A Specials,Saki - Episode of Side A Specials,咲-Saki-阿知賀編 episode of side-A スペシャルエピソード 13話～16話,Saki: Achiga-hen - episode of side-A Specials,False,ANIME,131.0,"['Slice of Life', 'Sports']",3532,74.0,73.0,4.0,20
16700,Higurashi no Naku Koro ni Kaku: Outbreak,,ひぐらしのなく頃に拡〜アウトブレイク〜,Higurashi no Naku Koro ni Kaku: Outbreak,False,ANIME,133.0,"['Action', 'Mystery', 'Psychological', 'Thriller']",12428,68.0,68.0,1.0,84
17351,Mangirl!: Asobu Henshuu Girl,,まんがーる! 遊ぶへんしゅうがぁる,Mangirl!: Asobu Henshuu Girl,False,ANIME,132.0,"['Comedy', 'Slice of Life']",1848,57.0,56.0,1.0,2
18619,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,Girls und Panzer: This is the Real Anzio Battle!,ガールズ&パンツァー これが本当のアンツィオ戦です！,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,False,ANIME,143.0,"['Action', 'Sports']",10296,76.0,75.0,1.0,104
20479,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA",My Mental Multiple-Choice Power Is Completely Ruining My School Romantic Comedy OVA,俺の脳内選択肢が、学園ラブコメを全力で邪魔している OVA,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA",False,ANIME,142.0,"['Comedy', 'Romance']",12767,68.0,68.0,1.0,46
